SNID: 2015F
SURVEY: UVEXT
SNTYPE: 1
IAUC: 2015F
FILTERS: ugriBomn
RA:   114.065670 deg
DECL:   -69.506390 deg 
RA_HOST:   114.099330
DEC_HOST:   -69.530830
REDSHIFT_HELIO: 0.00489 +- 1.8e-05 
REDSHIFT_CMB: 0.005286 +- 1.8e-05 
VPEC: 80.5777 +- 250.0

MWEBV: 0.174900  MW E(B-V)
SEARCH_PEAKMJD: 57105.1
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  294
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
SPEC: 6683.202 6684.746 6.164873E-15 5.099965E-17 1
SPEC: 6684.746 6686.290 6.131773E-15 5.104702E-17 1
SPEC: 6686.290 6687.835 6.098673E-15 5.109439E-17 1
SPEC: 6687.835 6689.379 6.065574E-15 5.114176E-17 1
SPEC: 6689.379 6690.923 6.032474E-15 5.118913E-17 1
SPEC: 6690.923 6692.467 5.999374E-15 5.123650E-17 1
SPEC: 6692.467 6694.011 5.966274E-15 5.128387E-17 1
SPEC: 6694.011 6695.556 5.933174E-15 5.133123E-17 1
SPEC: 6695.556 6697.100 5.900074E-15 5.137860E-17 1
SPEC: 6697.100 6698.644 5.866975E-15 5.142597E-17 1
SPEC: 6698.644 6700.188 5.860999E-15 5.143452E-17 1
SPEC: 6700.188 6701.733 5.877072E-15 9.497880E-17 1
SPEC: 6701.733 6703.277 5.859097E-15 6.880805E-17 1
SPEC: 6703.277 6704.821 5.852047E-15 6.045338E-17 1
SPEC: 6704.821 6706.365 5.819040E-15 7.172164E-17 1
SPEC: 6706.365 6707.910 5.736646E-15 4.126067E-17 1
SPEC: 6707.910 6709.454 5.593286E-15 9.262536E-17 1
SPEC: 6709.454 6710.998 5.507794E-15 3.285716E-17 1
SPEC: 6710.998 6712.542 5.447576E-15 4.949118E-17 1
SPEC: 6712.542 6714.087 5.239959E-15 6.061830E-17 1
SPEC: 6714.087 6715.631 5.196552E-15 8.464533E-17 1
SPEC: 6715.631 6717.175 5.381701E-15 4.701564E-17 1
SPEC: 6717.175 6718.719 5.415989E-15 3.216155E-17 1
SPEC: 6718.719 6720.264 5.517764E-15 9.221642E-17 1
SPEC: 6720.264 6721.808 5.462208E-15 3.966610E-17 1
SPEC: 6721.808 6723.352 5.400498E-15 6.294825E-17 1
SPEC: 6723.352 6724.896 5.380873E-15 4.776205E-17 1
SPEC: 6724.896 6726.441 5.372282E-15 8.667050E-17 1
SPEC: 6726.441 6727.985 5.373931E-15 7.759460E-17 1
SPEC: 6727.985 6729.529 5.366447E-15 6.894310E-17 1
SPEC: 6729.529 6731.073 5.319177E-15 5.712314E-17 1
SPEC: 6731.073 6732.618 5.259602E-15 3.500443E-17 1
SPEC: 6732.618 6734.162 5.154050E-15 8.961005E-17 1
SPEC: 6734.162 6735.706 5.130727E-15 3.081023E-17 1
SPEC: 6735.706 6737.250 5.114014E-15 4.477265E-17 1
SPEC: 6737.250 6738.794 5.077904E-15 5.916248E-17 1
SPEC: 6738.794 6740.339 5.070451E-15 8.427172E-17 1
SPEC: 6740.339 6741.883 5.120233E-15 5.173816E-17 1
SPEC: 6741.883 6743.427 5.125838E-15 3.481581E-17 1
SPEC: 6743.427 6744.971 5.142848E-15 9.026410E-17 1
SPEC: 6744.971 6746.516 5.134189E-15 4.212693E-17 1
SPEC: 6746.516 6748.060 5.124407E-15 7.587749E-17 1
SPEC: 6748.060 6749.604 5.069060E-15 3.996107E-17 1
SPEC: 6749.604 6751.148 5.044349E-15 6.848521E-17 1
SPEC: 6751.148 6752.693 4.593754E-15 7.104853E-17 1
SPEC: 6752.693 6754.237 4.568423E-15 6.415714E-17 1
SPEC: 6754.237 6755.781 4.681071E-15 4.602563E-17 1
SPEC: 6755.781 6757.325 4.764019E-15 3.016374E-17 1
SPEC: 6757.325 6758.870 4.913677E-15 8.737402E-17 1
SPEC: 6758.870 6760.414 4.720556E-15 3.001564E-17 1
SPEC: 6760.414 6761.958 4.579767E-15 4.329525E-17 1
SPEC: 6761.958 6763.502 4.386895E-15 5.475925E-17 1
SPEC: 6763.502 6765.047 4.346070E-15 7.927794E-17 1
SPEC: 6765.047 6766.591 4.675041E-15 5.905652E-17 1
SPEC: 6766.591 6768.135 4.694610E-15 3.868424E-17 1
SPEC: 6768.135 6769.679 4.755366E-15 8.252649E-17 1
SPEC: 6769.679 6771.224 4.711073E-15 4.215580E-17 1
SPEC: 6771.224 6772.768 4.660192E-15 8.573466E-17 1
SPEC: 6772.768 6774.312 4.638323E-15 3.380295E-17 1
SPEC: 6774.312 6775.856 4.628367E-15 5.381840E-17 1
SPEC: 6775.856 6777.401 4.539870E-15 7.015832E-17 1
SPEC: 6777.401 6778.945 4.534029E-15 6.450076E-17 1
SPEC: 6778.945 6780.489 4.554176E-15 4.255159E-17 1
SPEC: 6780.489 6782.033 4.563453E-15 2.843168E-17 1
SPEC: 6782.033 6783.577 4.580499E-15 8.524370E-17 1
SPEC: 6783.577 6785.122 4.576557E-15 3.179396E-17 1
SPEC: 6785.122 6786.666 4.573634E-15 4.955463E-17 1
SPEC: 6786.666 6788.210 4.571179E-15 5.709654E-17 1
SPEC: 6788.210 6789.754 4.567327E-15 8.384487E-17 1
SPEC: 6789.754 6791.299 4.388391E-15 6.975049E-17 1
SPEC: 6791.299 6792.843 4.381669E-15 4.400653E-17 1
SPEC: 6792.843 6794.387 4.360318E-15 6.383856E-17 1
SPEC: 6794.387 6795.931 4.329026E-15 3.649610E-17 1
SPEC: 6795.931 6797.476 4.292470E-15 8.445181E-17 1
SPEC: 6797.476 6799.020 4.260974E-15 2.965810E-17 1
SPEC: 6799.020 6800.564 4.246353E-15 4.538569E-17 1
SPEC: 6800.564 6802.108 4.170756E-15 6.720452E-17 1
SPEC: 6802.108 6803.653 4.159568E-15 6.294714E-17 1
SPEC: 6803.653 6805.197 4.137287E-15 4.263668E-17 1
SPEC: 6805.197 6806.741 4.130789E-15 2.831886E-17 1
SPEC: 6806.741 6808.285 4.118625E-15 8.416834E-17 1
SPEC: 6808.285 6809.830 4.192694E-15 3.382815E-17 1
SPEC: 6809.830 6811.374 4.248572E-15 5.621844E-17 1
SPEC: 6811.374 6812.918 4.267935E-15 5.211759E-17 1
SPEC: 6812.918 6814.462 4.267935E-15 7.713795E-17 1
SPEC: 6814.462 6816.007 3.895990E-15 7.915306E-17 1
SPEC: 6816.007 6817.551 3.889054E-15 4.905750E-17 1
SPEC: 6817.551 6819.095 3.866510E-15 4.999718E-17 1
SPEC: 6819.095 6820.639 3.824548E-15 3.116138E-17 1
SPEC: 6820.639 6822.184 3.774695E-15 7.861829E-17 1
SPEC: 6822.184 6823.728 3.838715E-15 2.649229E-17 1
SPEC: 6823.728 6825.272 3.869012E-15 3.989273E-17 1
SPEC: 6825.272 6826.816 3.966775E-15 6.561435E-17 1
SPEC: 6826.816 6828.360 3.961243E-15 6.265515E-17 1
SPEC: 6828.360 6829.905 3.844047E-15 4.686116E-17 1
SPEC: 6829.905 6831.449 3.823092E-15 2.994378E-17 1
SPEC: 6831.449 6832.993 3.783141E-15 8.262901E-17 1
SPEC: 6832.993 6834.537 3.892453E-15 3.724475E-17 1
SPEC: 6834.537 6836.082 3.976336E-15 6.768096E-17 1
SPEC: 6836.082 6837.626 3.998842E-15 4.198537E-17 1
SPEC: 6837.626 6839.170 4.005480E-15 6.160756E-17 1
SPEC: 6839.170 6840.714 4.065844E-15 8.273335E-17 1
SPEC: 6840.714 6842.259 4.063236E-15 5.130740E-17 1
SPEC: 6842.259 6843.803 4.054559E-15 4.480620E-17 1
SPEC: 6843.803 6845.347 4.045163E-15 3.009791E-17 1
SPEC: 6845.347 6846.891 4.033810E-15 8.135825E-17 1
SPEC: 6846.891 6848.436 3.881899E-15 2.704794E-17 1
SPEC: 6848.436 6849.980 3.808622E-15 4.050519E-17 1
SPEC: 6849.980 6851.524 3.658902E-15 6.319874E-17 1
SPEC: 6851.524 6853.068 3.654286E-15 6.150077E-17 1
SPEC: 6853.068 6854.613 3.749083E-15 5.352748E-17 1
SPEC: 6854.613 6856.157 3.757668E-15 3.217072E-17 1
SPEC: 6856.157 6857.701 3.774343E-15 7.657193E-17 1
SPEC: 6857.701 6859.245 3.703454E-15 3.915106E-17 1
SPEC: 6859.245 6860.790 3.648122E-15 7.747064E-17 1
SPEC: 6860.790 6862.334 3.682365E-15 3.390443E-17 1
SPEC: 6862.334 6863.878 3.692547E-15 4.881960E-17 1
SPEC: 6863.878 6865.422 3.830504E-15 7.899470E-17 1
SPEC: 6865.422 6866.966 3.833010E-15 4.926005E-17 1
SPEC: 6866.966 6868.511 3.841547E-15 3.974275E-17 1
SPEC: 6868.511 6870.055 3.847328E-15 2.799281E-17 1
SPEC: 6870.055 6871.599 3.854432E-15 7.904821E-17 1
SPEC: 6871.599 6873.143 3.803550E-15 2.865404E-17 1
SPEC: 6873.143 6874.688 3.778536E-15 4.464803E-17 1
SPEC: 6874.688 6876.232 3.747160E-15 6.311299E-17 1
SPEC: 6876.232 6877.776 3.759309E-15 6.259552E-17 1
SPEC: 6877.776 6879.320 3.883285E-15 6.584204E-17 1
SPEC: 6879.320 6880.865 3.888508E-15 3.602854E-17 1
SPEC: 6880.865 6882.409 3.898844E-15 6.186787E-17 1
SPEC: 6882.409 6883.953 3.902315E-15 3.695623E-17 1
SPEC: 6883.953 6885.497 3.905070E-15 7.993426E-17 1
SPEC: 6885.497 6887.042 3.835731E-15 3.021933E-17 1
SPEC: 6887.042 6888.586 3.815923E-15 4.327072E-17 1
SPEC: 6888.586 6890.130 3.650006E-15 7.776361E-17 1
SPEC: 6890.130 6891.674 3.662029E-15 4.915985E-17 1
SPEC: 6891.674 6893.219 3.703990E-15 4.389546E-17 1
SPEC: 6893.219 6894.763 3.722037E-15 3.147826E-17 1
SPEC: 6894.763 6896.307 3.744594E-15 9.076743E-17 1
SPEC: 6896.307 6897.851 3.702602E-15 3.355122E-17 1
SPEC: 6897.851 6899.396 3.681565E-15 5.280806E-17 1
SPEC: 6899.396 6900.940 3.668921E-15 6.030601E-17 1
SPEC: 6900.940 6902.484 3.684275E-15 6.089772E-17 1
SPEC: 6902.484 6904.028 3.821766E-15 7.881998E-17 1
SPEC: 6904.028 6905.573 3.822168E-15 4.076063E-17 1
SPEC: 6905.573 6907.117 3.822980E-15 5.038355E-17 1
SPEC: 6907.117 6908.661 3.825151E-15 3.422153E-17 1
SPEC: 6908.661 6910.205 3.826904E-15 7.894946E-17 1
SPEC: 6910.205 6911.749 3.817518E-15 2.787317E-17 1
SPEC: 6911.749 6913.294 3.814793E-15 3.975176E-17 1
SPEC: 6913.294 6914.838 3.800513E-15 7.843975E-17 1
SPEC: 6914.838 6916.382 3.788671E-15 5.033498E-17 1
SPEC: 6916.382 6917.926 3.746490E-15 4.443750E-17 1
SPEC: 6917.926 6919.471 3.735302E-15 2.916353E-17 1
SPEC: 6919.471 6921.015 3.721081E-15 7.862756E-17 1
SPEC: 6921.015 6922.559 3.780219E-15 3.755099E-17 1
SPEC: 6922.559 6924.103 3.810407E-15 6.518450E-17 1
SPEC: 6924.103 6925.648 3.846045E-15 4.937901E-17 1
SPEC: 6925.648 6927.192 3.873628E-15 5.057628E-17 1
SPEC: 6927.192 6928.736 4.067645E-15 8.105498E-17 1
SPEC: 6928.736 6930.280 4.011865E-15 4.138023E-17 1
SPEC: 6930.280 6931.825 3.897233E-15 4.389556E-17 1
SPEC: 6931.825 6933.369 3.719936E-15 3.208821E-17 1
SPEC: 6933.369 6934.913 3.574333E-15 7.682919E-17 1
SPEC: 6934.913 6936.457 3.670748E-15 2.760402E-17 1
SPEC: 6936.457 6938.002 3.699411E-15 3.966641E-17 1
SPEC: 6938.002 6939.546 3.794112E-15 7.739986E-17 1
SPEC: 6939.546 6941.090 3.770708E-15 5.087044E-17 1
SPEC: 6941.090 6942.634 3.682335E-15 5.182253E-17 1
SPEC: 6942.634 6944.179 3.668906E-15 3.091878E-17 1
SPEC: 6944.179 6945.723 3.651542E-15 7.592702E-17 1
SPEC: 6945.723 6947.267 3.608020E-15 4.227259E-17 1
SPEC: 6947.267 6948.811 3.585385E-15 7.713952E-17 1
SPEC: 6948.811 6950.356 3.603555E-15 3.950956E-17 1
SPEC: 6950.356 6951.900 3.612942E-15 4.086763E-17 1
SPEC: 6951.900 6953.444 3.674114E-15 7.777566E-17 1
SPEC: 6953.444 6954.988 3.647100E-15 3.981893E-17 1
SPEC: 6954.988 6956.532 3.590514E-15 4.009281E-17 1
SPEC: 6956.532 6958.077 3.535872E-15 3.266754E-17 1
SPEC: 6958.077 6959.621 3.490234E-15 8.205706E-17 1
SPEC: 6959.621 6961.165 3.569072E-15 3.521325E-17 1
SPEC: 6961.165 6962.709 3.593068E-15 5.230955E-17 1
SPEC: 6962.709 6964.254 3.641677E-15 9.334332E-17 1
SPEC: 6964.254 6965.798 3.679639E-15 6.245233E-17 1
SPEC: 6965.798 6967.342 3.820162E-15 6.456187E-17 1
SPEC: 6967.342 6968.886 3.819778E-15 3.242132E-17 1
SPEC: 6968.886 6970.431 3.819274E-15 6.210663E-17 1
SPEC: 6970.431 6971.975 3.718641E-15 4.065434E-17 1
SPEC: 6971.975 6973.519 3.665325E-15 7.771033E-17 1
SPEC: 6973.519 6975.063 3.642515E-15 3.392284E-17 1
SPEC: 6975.063 6976.608 3.634397E-15 3.552518E-17 1
SPEC: 6976.608 6978.152 3.589140E-15 7.732536E-17 1
SPEC: 6978.152 6979.696 3.579525E-15 3.984757E-17 1
SPEC: 6979.696 6981.240 3.558994E-15 3.914289E-17 1
SPEC: 6981.240 6982.785 3.546386E-15 3.072636E-17 1
SPEC: 6982.785 6984.329 3.535676E-15 7.685300E-17 1
SPEC: 6984.329 6985.873 3.577185E-15 3.406049E-17 1
SPEC: 6985.873 6987.417 3.590116E-15 5.112927E-17 1
SPEC: 6987.417 6988.962 3.605358E-15 7.359199E-17 1
SPEC: 6988.962 6990.506 3.622887E-15 5.158229E-17 1
SPEC: 6990.506 6992.050 3.689518E-15 8.706601E-17 1
SPEC: 6992.050 6993.594 3.698410E-15 3.872647E-17 1
SPEC: 6993.594 6995.139 3.710306E-15 5.582545E-17 1
SPEC: 6995.139 6996.683 3.755670E-15 3.989003E-17 1
SPEC: 6996.683 6998.227 3.780150E-15 7.830288E-17 1
SPEC: 6998.227 6999.771 3.673506E-15 3.109033E-17 1
SPEC: 6999.771 7001.315 3.643900E-15 3.295212E-17 1
SPEC: 7001.315 7002.860 3.508874E-15 7.694586E-17 1
SPEC: 7002.860 7004.404 3.516316E-15 4.056095E-17 1
SPEC: 7004.404 7005.948 3.532516E-15 4.472805E-17 1
SPEC: 7005.948 7007.492 3.538677E-15 3.280371E-17 1
SPEC: 7007.492 7009.037 3.544000E-15 8.057998E-17 1
SPEC: 7009.037 7010.581 3.623412E-15 4.086913E-17 1
SPEC: 7010.581 7012.125 3.648726E-15 6.288957E-17 1
SPEC: 7012.125 7013.669 3.631398E-15 5.902016E-17 1
SPEC: 7013.669 7015.214 3.585273E-15 4.220018E-17 1
SPEC: 7015.214 7016.758 3.404225E-15 7.529627E-17 1
SPEC: 7016.758 7018.302 3.436739E-15 3.251071E-17 1
SPEC: 7018.302 7019.846 3.480990E-15 4.175399E-17 1
SPEC: 7019.846 7021.391 3.577757E-15 3.727107E-17 1
SPEC: 7021.391 7022.935 3.630944E-15 7.688783E-17 1
SPEC: 7022.935 7024.479 3.565924E-15 3.071306E-17 1
SPEC: 7024.479 7026.023 3.550732E-15 3.302417E-17 1
SPEC: 7026.023 7027.568 3.497142E-15 7.701322E-17 1
SPEC: 7027.568 7029.112 3.444073E-15 4.130232E-17 1
SPEC: 7029.112 7030.656 3.326273E-15 4.870742E-17 1
SPEC: 7030.656 7032.200 3.301007E-15 3.134570E-17 1
SPEC: 7032.200 7033.745 3.278811E-15 7.302065E-17 1
SPEC: 7033.745 7035.289 3.295633E-15 4.649382E-17 1
SPEC: 7035.289 7036.833 3.301118E-15 7.399503E-17 1
SPEC: 7036.833 7038.377 3.324292E-15 4.591838E-17 1
SPEC: 7038.377 7039.922 3.340939E-15 3.395324E-17 1
SPEC: 7039.922 7041.466 3.406205E-15 7.523962E-17 1
SPEC: 7041.466 7043.010 3.391228E-15 3.200879E-17 1
SPEC: 7043.010 7044.554 3.370491E-15 3.777352E-17 1
SPEC: 7044.554 7046.098 3.342259E-15 3.526735E-17 1
SPEC: 7046.098 7047.643 3.326456E-15 7.396376E-17 1
SPEC: 7047.643 7049.187 3.327650E-15 3.223755E-17 1
SPEC: 7049.187 7050.731 3.327898E-15 3.524542E-17 1
SPEC: 7050.731 7052.275 3.328522E-15 7.438360E-17 1
SPEC: 7052.275 7053.820 3.337203E-15 4.144424E-17 1
SPEC: 7053.820 7055.364 3.356852E-15 6.028707E-17 1
SPEC: 7055.364 7056.908 3.349324E-15 3.008293E-17 1
SPEC: 7056.908 7058.452 3.342598E-15 5.972707E-17 1
SPEC: 7058.452 7059.997 3.238802E-15 4.608514E-17 1
SPEC: 7059.997 7061.541 3.204188E-15 7.530516E-17 1
SPEC: 7061.541 7063.085 3.230284E-15 3.931721E-17 1
SPEC: 7063.085 7064.629 3.241346E-15 2.981291E-17 1
SPEC: 7064.629 7066.174 3.284301E-15 7.386128E-17 1
SPEC: 7066.174 7067.718 3.346311E-15 3.186074E-17 1
SPEC: 7067.718 7069.262 3.433656E-15 3.828632E-17 1
SPEC: 7069.262 7070.806 3.509289E-15 3.615479E-17 1
SPEC: 7070.806 7072.351 3.552399E-15 7.667817E-17 1
SPEC: 7072.351 7073.895 3.333650E-15 3.717023E-17 1
SPEC: 7073.895 7075.439 3.291840E-15 4.134307E-17 1
SPEC: 7075.439 7076.983 3.225377E-15 7.336502E-17 1
SPEC: 7076.983 7078.528 3.230823E-15 4.243048E-17 1
SPEC: 7078.528 7080.072 3.243397E-15 7.345510E-17 1
SPEC: 7080.072 7081.616 3.260760E-15 2.984955E-17 1
SPEC: 7081.616 7083.160 3.276534E-15 4.809564E-17 1
SPEC: 7083.160 7084.704 3.362807E-15 4.472325E-17 1
SPEC: 7084.704 7086.249 3.392223E-15 7.482913E-17 1
SPEC: 7086.249 7087.793 3.354634E-15 3.540075E-17 1
SPEC: 7087.793 7089.337 3.344183E-15 2.745878E-17 1
SPEC: 7089.337 7090.881 3.304820E-15 7.412105E-17 1
SPEC: 7090.881 7092.426 3.268267E-15 3.256247E-17 1
SPEC: 7092.426 7093.970 3.215885E-15 4.054317E-17 1
SPEC: 7093.970 7095.514 3.187711E-15 3.458504E-17 1
SPEC: 7095.514 7097.058 3.171359E-15 7.272255E-17 1
SPEC: 7097.058 7098.603 3.195541E-15 4.526517E-17 1
SPEC: 7098.603 7100.147 3.200527E-15 5.144472E-17 1
SPEC: 7100.147 7101.691 3.211063E-15 6.008976E-17 1
SPEC: 7101.691 7103.235 3.229959E-15 3.617654E-17 1
SPEC: 7103.235 7104.780 3.274465E-15 7.393192E-17 1
SPEC: 7104.780 7106.324 3.271670E-15 2.815738E-17 1
SPEC: 7106.324 7107.868 3.269088E-15 4.111536E-17 1
SPEC: 7107.868 7109.412 3.261064E-15 4.327424E-17 1
SPEC: 7109.412 7110.957 3.258267E-15 7.370105E-17 1
SPEC: 7110.957 7112.501 3.188654E-15 3.446555E-17 1
SPEC: 7112.501 7114.045 3.175228E-15 2.709221E-17 1
SPEC: 7114.045 7115.589 3.127786E-15 7.290734E-17 1
SPEC: 7115.589 7117.134 3.181005E-15 3.369826E-17 1
SPEC: 7117.134 7118.678 3.258604E-15 4.860931E-17 1
SPEC: 7118.678 7120.222 3.282381E-15 3.621625E-17 1
SPEC: 7120.222 7121.766 3.296431E-15 7.468885E-17 1
SPEC: 7121.766 7123.311 3.353123E-15 5.550965E-17 1
SPEC: 7123.311 7124.855 3.359025E-15 6.436210E-17 1
SPEC: 7124.855 7126.399 3.306560E-15 4.908901E-17 1
SPEC: 7126.399 7127.943 3.247293E-15 3.076249E-17 1
SPEC: 7127.943 7129.487 3.104868E-15 7.277992E-17 1
SPEC: 7129.487 7131.032 3.179068E-15 2.705075E-17 1
SPEC: 7131.032 7132.576 3.248776E-15 3.751717E-17 1
SPEC: 7132.576 7134.120 3.383110E-15 4.390622E-17 1
SPEC: 7134.120 7135.664 3.430957E-15 7.599371E-17 1
SPEC: 7135.664 7137.209 3.393822E-15 3.833416E-17 1
SPEC: 7137.209 7138.753 3.388683E-15 3.031535E-17 1
SPEC: 7138.753 7140.297 3.372576E-15 7.483159E-17 1
SPEC: 7140.297 7141.841 3.342724E-15 3.630897E-17 1
SPEC: 7141.841 7143.386 3.298434E-15 5.925314E-17 1
SPEC: 7143.386 7144.930 3.301791E-15 3.182515E-17 1
SPEC: 7144.930 7146.474 3.303811E-15 6.018881E-17 1
SPEC: 7146.474 7148.018 3.409835E-15 5.571375E-17 1
SPEC: 7148.018 7149.563 3.426628E-15 6.607369E-17 1
SPEC: 7149.563 7151.107 3.392527E-15 4.274346E-17 1
SPEC: 7151.107 7152.651 3.370896E-15 2.822983E-17 1
SPEC: 7152.651 7154.195 3.317850E-15 7.940513E-17 1
SPEC: 7154.195 7155.740 3.376380E-15 2.923974E-17 1
SPEC: 7155.740 7157.284 3.432296E-15 3.932355E-17 1
SPEC: 7157.284 7158.828 3.500754E-15 4.408876E-17 1
SPEC: 7158.828 7160.372 3.525667E-15 7.680916E-17 1
SPEC: 7160.372 7161.917 3.653842E-15 4.659091E-17 1
SPEC: 7161.917 7163.461 3.666872E-15 3.697110E-17 1
SPEC: 7163.461 7165.005 3.699399E-15 7.865473E-17 1
SPEC: 7165.005 7166.549 3.718914E-15 4.081090E-17 1
SPEC: 7166.549 7168.094 3.748375E-15 7.778199E-17 1
SPEC: 7168.094 7169.638 3.763073E-15 3.123135E-17 1
SPEC: 7169.638 7171.182 3.772073E-15 5.202518E-17 1
SPEC: 7171.182 7172.726 3.843511E-15 5.776687E-17 1
SPEC: 7172.726 7174.270 3.860283E-15 6.999165E-17 1
SPEC: 7174.270 7175.815 3.909698E-15 4.098503E-17 1
SPEC: 7175.815 7177.359 3.929011E-15 2.764974E-17 1
SPEC: 7177.359 7178.903 3.977349E-15 8.252067E-17 1
SPEC: 7178.903 7180.447 3.985661E-15 3.157155E-17 1
SPEC: 7180.447 7181.992 3.993735E-15 4.483055E-17 1
SPEC: 7181.992 7183.536 3.999884E-15 4.633964E-17 1
SPEC: 7183.536 7185.080 4.002170E-15 8.100118E-17 1
SPEC: 7185.080 7186.624 3.801516E-15 6.526494E-17 1
SPEC: 7186.624 7188.169 3.795565E-15 5.149404E-17 1
SPEC: 7188.169 7189.713 3.816875E-15 7.407559E-17 1
SPEC: 7189.713 7191.257 4.000372E-15 4.078778E-17 1
SPEC: 7191.257 7192.801 4.282284E-15 8.754533E-17 1
SPEC: 7192.801 7194.346 4.259615E-15 3.134318E-17 1
SPEC: 7194.346 7195.890 4.245486E-15 4.858088E-17 1
SPEC: 7195.890 7197.434 4.181697E-15 5.939616E-17 1
SPEC: 7197.434 7198.978 4.168492E-15 7.338380E-17 1
SPEC: 7198.978 7200.523 4.154998E-15 4.185381E-17 1
SPEC: 7200.523 7202.067 4.151666E-15 2.819074E-17 1
SPEC: 7202.067 7203.611 4.143151E-15 8.305374E-17 1
SPEC: 7203.611 7205.155 4.059506E-15 3.394433E-17 1
SPEC: 7205.155 7206.700 3.976877E-15 5.308506E-17 1
SPEC: 7206.700 7208.244 3.940803E-15 4.719379E-17 1
SPEC: 7208.244 7209.788 3.927107E-15 8.217996E-17 1
SPEC: 7209.788 7211.332 3.698456E-15 7.004514E-17 1
SPEC: 7211.332 7212.877 3.691368E-15 5.540035E-17 1
SPEC: 7212.877 7214.421 3.720112E-15 5.327303E-17 1
SPEC: 7214.421 7215.965 3.772763E-15 3.400047E-17 1
SPEC: 7215.965 7217.509 3.855083E-15 9.320777E-17 1
SPEC: 7217.509 7219.053 3.904851E-15 3.101767E-17 1
SPEC: 7219.053 7220.598 3.936423E-15 4.534363E-17 1
SPEC: 7220.598 7222.142 4.024369E-15 5.854717E-17 1
SPEC: 7222.142 7223.686 4.038363E-15 7.370919E-17 1
SPEC: 7223.686 7225.230 3.977606E-15 4.508586E-17 1
SPEC: 7225.230 7226.775 3.968312E-15 2.985318E-17 1
SPEC: 7226.775 7228.319 3.944066E-15 8.194825E-17 1
SPEC: 7228.319 7229.863 3.953905E-15 3.671584E-17 1
SPEC: 7229.863 7231.407 3.963789E-15 6.483735E-17 1
SPEC: 7231.407 7232.952 3.960744E-15 4.004202E-17 1
SPEC: 7232.952 7234.496 3.959564E-15 6.736182E-17 1
SPEC: 7234.496 7236.040 3.901443E-15 7.244198E-17 1
SPEC: 7236.040 7237.584 3.911743E-15 5.805587E-17 1
SPEC: 7237.584 7239.129 3.982285E-15 4.612898E-17 1
SPEC: 7239.129 7240.673 4.050545E-15 3.004135E-17 1
SPEC: 7240.673 7242.217 4.159168E-15 8.491348E-17 1
SPEC: 7242.217 7243.761 4.159639E-15 2.885396E-17 1
SPEC: 7243.761 7245.306 4.159942E-15 4.274384E-17 1
SPEC: 7245.306 7246.850 4.160478E-15 5.952969E-17 1
SPEC: 7246.850 7248.394 4.151075E-15 7.641469E-17 1
SPEC: 7248.394 7249.938 3.974701E-15 5.300712E-17 1
SPEC: 7249.938 7251.483 3.959276E-15 3.415217E-17 1
SPEC: 7251.483 7253.027 3.918185E-15 8.230676E-17 1
SPEC: 7253.027 7254.571 3.951885E-15 4.083179E-17 1
SPEC: 7254.571 7256.115 3.986308E-15 8.097368E-17 1
SPEC: 7256.115 7257.660 3.972302E-15 3.486143E-17 1
SPEC: 7257.660 7259.204 3.966759E-15 5.523303E-17 1
SPEC: 7259.204 7260.748 3.895341E-15 7.244432E-17 1
SPEC: 7260.748 7262.292 3.881635E-15 5.897233E-17 1
SPEC: 7262.292 7263.836 3.834359E-15 4.159450E-17 1
SPEC: 7263.836 7265.381 3.806188E-15 2.771661E-17 1
SPEC: 7265.381 7266.925 3.760558E-15 8.109434E-17 1
SPEC: 7266.925 7268.469 3.827176E-15 2.918041E-17 1
SPEC: 7268.469 7270.013 3.870948E-15 4.511426E-17 1
SPEC: 7270.013 7271.558 3.919021E-15 5.770365E-17 1
SPEC: 7271.558 7273.102 3.933099E-15 7.526284E-17 1
SPEC: 7273.102 7274.646 4.012141E-15 6.561176E-17 1
SPEC: 7274.646 7276.190 4.008696E-15 4.005840E-17 1
SPEC: 7276.190 7277.735 3.999323E-15 6.886737E-17 1
SPEC: 7277.735 7279.279 3.889271E-15 3.747036E-17 1
SPEC: 7279.279 7280.823 3.774959E-15 8.143718E-17 1
SPEC: 7280.823 7282.367 3.859707E-15 3.024909E-17 1
SPEC: 7282.367 7283.912 3.893943E-15 4.633511E-17 1
SPEC: 7283.912 7285.456 4.129670E-15 7.433092E-17 1
SPEC: 7285.456 7287.000 4.130501E-15 6.158692E-17 1
SPEC: 7287.000 7288.544 4.044771E-15 4.231286E-17 1
SPEC: 7288.544 7290.089 4.012419E-15 2.827440E-17 1
SPEC: 7290.089 7291.633 3.959080E-15 8.334737E-17 1
SPEC: 7291.633 7293.177 4.034476E-15 3.289281E-17 1
SPEC: 7293.177 7294.721 4.084888E-15 5.432252E-17 1
SPEC: 7294.721 7296.266 4.116743E-15 5.908562E-17 1
SPEC: 7296.266 7297.810 4.122693E-15 7.809082E-17 1
SPEC: 7297.810 7299.354 4.100494E-15 8.237624E-17 1
SPEC: 7299.354 7300.898 4.102122E-15 4.852780E-17 1
SPEC: 7300.898 7302.442 4.106647E-15 5.676937E-17 1
SPEC: 7302.442 7303.987 4.118625E-15 3.508402E-17 1
