VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

SPEC: 8024.716 8026.260 1.207379E-15 7.443999E-17 1
SPEC: 8026.260 8027.804 1.192405E-15 3.259867E-17 1
SPEC: 8027.804 8029.348 1.170323E-15 3.775537E-17 1
SPEC: 8029.348 8030.893 1.152183E-15 3.442453E-17 1
SPEC: 8030.893 8032.437 1.141345E-15 7.437174E-17 1
SPEC: 8032.437 8033.981 1.062996E-15 5.709408E-17 1
SPEC: 8033.981 8035.526 1.047260E-15 6.723028E-17 1
SPEC: 8035.526 8037.070 1.024878E-15 1.179953E-16 1
SPEC: 8037.070 8038.614 1.082569E-15 6.555284E-17 1
SPEC: 8038.614 8040.158 1.222699E-15 7.459901E-17 1
SPEC: 8040.158 8041.703 1.220867E-15 3.035857E-17 1
SPEC: 8041.703 8043.247 1.219132E-15 4.817415E-17 1
SPEC: 8043.247 8044.791 1.210344E-15 4.361520E-17 1
SPEC: 8044.791 8046.335 1.207182E-15 7.441112E-17 1
SPEC: 8046.335 8047.880 1.193356E-15 3.457870E-17 1
SPEC: 8047.880 8049.424 1.189612E-15 2.772029E-17 1
SPEC: 8049.424 8050.968 1.175287E-15 7.464952E-17 1
SPEC: 8050.968 8052.512 1.181361E-15 3.364212E-17 1
SPEC: 8052.512 8054.057 1.190434E-15 4.266391E-17 1
SPEC: 8054.057 8055.601 1.194961E-15 3.565028E-17 1
SPEC: 8055.601 8057.145 1.197701E-15 7.623986E-17 1
SPEC: 8057.145 8058.690 1.183198E-15 4.539841E-17 1
SPEC: 8058.690 8060.234 1.180404E-15 5.342743E-17 1
SPEC: 8060.234 8061.778 1.178589E-15 5.870064E-17 1
SPEC: 8061.778 8063.322 1.178568E-15 3.619082E-17 1
SPEC: 8063.322 8064.867 1.178515E-15 7.782685E-17 1
SPEC: 8064.867 8066.411 1.154481E-15 2.960896E-17 1
SPEC: 8066.411 8067.955 1.131432E-15 4.205348E-17 1
SPEC: 8067.955 8069.499 1.065869E-15 4.197249E-17 1
SPEC: 8069.499 8071.044 1.041907E-15 7.264169E-17 1
SPEC: 8071.044 8072.588 9.965442E-16 3.358707E-17 1
SPEC: 8072.588 8074.132 9.879913E-16 2.715230E-17 1
SPEC: 8074.132 8075.676 9.581586E-16 7.181579E-17 1
SPEC: 8075.676 8077.221 9.706257E-16 3.406854E-17 1
SPEC: 8077.221 8078.765 9.894834E-16 5.076827E-17 1
SPEC: 8078.765 8080.309 9.944046E-16 3.582032E-17 1
SPEC: 8080.309 8081.854 9.974223E-16 7.413109E-17 1
SPEC: 8081.854 8083.398 9.757200E-16 5.316252E-17 1
SPEC: 8083.398 8084.942 9.739279E-16 6.367401E-17 1
SPEC: 8084.942 8086.486 1.007586E-15 4.638621E-17 1
SPEC: 8086.486 8088.031 1.040694E-15 2.978191E-17 1
SPEC: 8088.031 8089.575 1.123540E-15 7.486002E-17 1
SPEC: 8089.575 8091.119 1.053347E-15 2.768017E-17 1
SPEC: 8091.119 8092.663 9.852031E-16 3.695914E-17 1
SPEC: 8092.663 8094.208 8.666084E-16 4.072536E-17 1
SPEC: 8094.208 8095.752 8.225866E-16 7.147845E-17 1
SPEC: 8095.752 8097.296 1.056264E-15 4.038637E-17 1
SPEC: 8097.296 8098.841 1.088020E-15 3.279087E-17 1
SPEC: 8098.841 8100.385 1.182445E-15 7.993251E-17 1
SPEC: 8100.385 8101.929 1.146382E-15 3.898252E-17 1
SPEC: 8101.929 8103.473 1.091132E-15 6.231268E-17 1
SPEC: 8103.473 8105.018 1.089560E-15 3.131312E-17 1
SPEC: 8105.018 8106.562 1.088583E-15 5.825445E-17 1
SPEC: 8106.562 8108.106 1.128048E-15 5.484453E-17 1
SPEC: 8108.106 8109.650 1.132211E-15 6.705622E-17 1
SPEC: 8109.650 8111.195 1.079094E-15 4.125605E-17 1
SPEC: 8111.195 8112.739 1.049671E-15 2.730330E-17 1
SPEC: 8112.739 8114.283 9.749313E-16 7.598350E-17 1
SPEC: 8114.283 8115.827 9.916903E-16 2.885825E-17 1
SPEC: 8115.827 8117.372 1.008160E-15 4.006618E-17 1
SPEC: 8117.372 8118.916 1.026003E-15 4.502739E-17 1
SPEC: 8118.916 8120.460 1.032729E-15 7.967959E-17 1
SPEC: 8120.460 8122.005 9.889204E-16 4.768578E-17 1
SPEC: 8122.005 8123.549 9.849774E-16 3.853600E-17 1
SPEC: 8123.549 8125.093 9.774302E-16 7.461103E-17 1
SPEC: 8125.093 8126.637 1.024816E-15 3.941647E-17 1
SPEC: 8126.637 8128.182 1.098347E-15 7.699898E-17 1
SPEC: 8128.182 8129.726 1.062884E-15 2.970494E-17 1
SPEC: 8129.726 8131.270 1.040569E-15 4.836227E-17 1
SPEC: 8131.270 8132.814 8.911205E-16 5.255353E-17 1
SPEC: 8132.814 8134.359 8.664729E-16 6.530939E-17 1
SPEC: 8134.359 8135.903 9.441951E-16 3.738473E-17 1
SPEC: 8135.903 8137.447 9.704635E-16 2.533223E-17 1
SPEC: 8137.447 8138.991 1.038207E-15 7.583315E-17 1
SPEC: 8138.991 8140.536 1.043560E-15 2.995847E-17 1
SPEC: 8140.536 8142.080 1.048886E-15 4.416457E-17 1
SPEC: 8142.080 8143.624 1.052349E-15 4.386629E-17 1
SPEC: 8143.624 8145.169 1.053674E-15 7.740456E-17 1
SPEC: 8145.169 8146.713 8.955488E-16 6.140518E-17 1
SPEC: 8146.713 8148.257 8.881791E-16 4.926283E-17 1
SPEC: 8148.257 8149.801 8.972691E-16 6.216429E-17 1
SPEC: 8149.801 8151.346 9.629552E-16 3.548486E-17 1
SPEC: 8151.346 8152.890 1.066201E-15 8.112192E-17 1
SPEC: 8152.890 8154.434 1.043884E-15 2.834270E-17 1
SPEC: 8154.434 8155.978 1.029659E-15 4.303060E-17 1
SPEC: 8155.978 8157.523 9.755321E-16 5.359837E-17 1
SPEC: 8157.523 8159.067 9.567791E-16 6.768520E-17 1
SPEC: 8159.067 8160.611 8.201893E-16 3.951150E-17 1
SPEC: 8160.611 8162.156 7.916334E-16 2.661565E-17 1
SPEC: 8162.156 8163.700 7.168617E-16 7.758186E-17 1
SPEC: 8163.700 8165.244 8.245249E-16 3.358000E-17 1
SPEC: 8165.244 8166.788 9.329463E-16 5.658918E-17 1
SPEC: 8166.788 8168.333 9.700350E-16 4.481786E-17 1
SPEC: 8168.333 8169.877 9.844491E-16 7.787599E-17 1
SPEC: 8169.877 8171.421 9.704197E-16 6.860588E-17 1
SPEC: 8171.421 8172.965 9.784261E-16 5.514129E-17 1
SPEC: 8172.965 8174.510 1.023677E-15 4.842126E-17 1
SPEC: 8174.510 8176.054 1.085469E-15 3.085176E-17 1
SPEC: 8176.054 8177.598 1.183854E-15 8.455543E-17 1
SPEC: 8177.598 8179.142 1.156593E-15 2.847924E-17 1
SPEC: 8179.142 8180.687 1.138992E-15 4.187825E-17 1
SPEC: 8180.687 8182.231 1.097984E-15 5.788618E-17 1
SPEC: 8182.231 8183.775 1.090098E-15 7.424524E-17 1
SPEC: 8183.775 8185.320 1.100062E-15 5.526230E-17 1
SPEC: 8185.320 8186.864 1.101298E-15 3.649122E-17 1
SPEC: 8186.864 8188.408 1.104586E-15 9.783842E-17 1
SPEC: 8188.408 8189.952 1.044958E-15 4.132369E-17 1
SPEC: 8189.952 8191.497 9.841726E-16 6.684504E-17 1
SPEC: 8191.497 8193.041 9.774431E-16 3.544758E-17 1
SPEC: 8193.041 8194.585 9.747880E-16 5.853185E-17 1
SPEC: 8194.585 8196.129 9.790626E-16 6.855971E-17 1
SPEC: 8196.129 8197.674 9.873389E-16 5.566472E-17 1
SPEC: 8197.674 8199.218 1.029069E-15 4.169418E-17 1
SPEC: 8199.218 8200.762 1.061659E-15 2.752389E-17 1
SPEC: 8200.762 8202.307 1.114223E-15 7.944675E-17 1
SPEC: 8202.307 8203.851 1.109399E-15 2.770934E-17 1
SPEC: 8203.851 8205.395 1.106245E-15 4.182463E-17 1
SPEC: 8205.395 8206.939 1.101699E-15 5.700626E-17 1
SPEC: 8206.939 8208.484 1.101527E-15 7.403703E-17 1
SPEC: 8208.484 8210.028 1.116924E-15 5.583232E-17 1
SPEC: 8210.028 8211.572 1.116317E-15 3.513056E-17 1
SPEC: 8211.572 8213.116 1.114675E-15 7.391103E-17 1
SPEC: 8213.116 8214.661 1.041919E-15 3.803366E-17 1
SPEC: 8214.661 8216.205 9.668388E-16 7.832478E-17 1
SPEC: 8216.205 8217.749 9.584476E-16 3.088794E-17 1
SPEC: 8217.749 8219.293 9.550868E-16 4.802076E-17 1
SPEC: 8219.293 8220.838 9.240694E-16 6.839828E-17 1
SPEC: 8220.838 8222.382 9.257959E-16 5.620176E-17 1
SPEC: 8222.382 8223.926 9.463497E-16 3.904448E-17 1
SPEC: 8223.926 8225.471 9.561855E-16 2.629662E-17 1
SPEC: 8225.471 8227.015 9.722558E-16 7.819632E-17 1
SPEC: 8227.015 8228.559 1.057758E-15 2.981343E-17 1
SPEC: 8228.559 8230.103 1.114392E-15 4.808129E-17 1
SPEC: 8230.103 8231.648 1.162572E-15 5.748089E-17 1
SPEC: 8231.648 8233.192 1.172488E-15 7.539804E-17 1
SPEC: 8233.192 8234.736 1.163755E-15 7.209959E-17 1
SPEC: 8234.736 8236.280 1.156105E-15 4.308435E-17 1
SPEC: 8236.280 8237.825 1.135122E-15 6.116961E-17 1
SPEC: 8237.825 8239.369 1.060593E-15 3.775084E-17 1
SPEC: 8239.369 8240.913 9.827369E-16 9.106660E-17 1
SPEC: 8240.913 8242.457 9.683374E-16 3.105683E-17 1
SPEC: 8242.457 8244.002 9.624834E-16 4.639035E-17 1
SPEC: 8244.002 8245.546 9.314462E-16 6.829543E-17 1
SPEC: 8245.546 8247.090 9.311096E-16 5.689003E-17 1
SPEC: 8247.090 8248.635 9.414755E-16 4.128515E-17 1
SPEC: 8248.635 8250.179 9.445322E-16 2.735468E-17 1
SPEC: 8250.179 8251.723 9.495917E-16 7.974474E-17 1
SPEC: 8251.723 8253.267 9.554311E-16 3.302265E-17 1
SPEC: 8253.267 8254.812 9.593484E-16 5.630235E-17 1
SPEC: 8254.812 8256.356 9.677125E-16 5.015359E-17 1
SPEC: 8256.356 8257.900 9.762831E-16 6.602463E-17 1
SPEC: 8257.900 8259.444 1.128999E-15 8.208551E-17 1
SPEC: 8259.444 8260.989 1.128561E-15 4.790742E-17 1
SPEC: 8260.989 8262.533 1.127341E-15 4.958624E-17 1
SPEC: 8262.533 8264.077 1.125184E-15 3.249264E-17 1
SPEC: 8264.077 8265.622 1.122903E-15 8.209829E-17 1
SPEC: 8265.622 8267.166 1.099306E-15 2.749623E-17 1
SPEC: 8267.166 8268.710 1.089570E-15 4.089076E-17 1
SPEC: 8268.710 8270.254 1.057988E-15 7.060619E-17 1
SPEC: 8270.254 8271.799 1.051595E-15 5.983262E-17 1
SPEC: 8271.799 8273.343 1.029175E-15 5.328873E-17 1
SPEC: 8273.343 8274.887 1.025311E-15 3.356748E-17 1
SPEC: 8274.887 8276.431 1.018831E-15 9.069009E-17 1
SPEC: 8276.431 8277.976 1.013677E-15 4.024364E-17 1
SPEC: 8277.976 8279.520 1.010175E-15 7.164160E-17 1
SPEC: 8279.520 8281.064 9.933411E-16 4.122098E-17 1
SPEC: 8281.064 8282.608 9.856139E-16 5.377968E-17 1
SPEC: 8282.608 8284.153 8.884582E-16 7.904122E-17 1
SPEC: 8284.153 8285.697 8.868023E-16 4.597879E-17 1
SPEC: 8285.697 8287.241 8.821160E-16 4.142049E-17 1
SPEC: 8287.241 8288.786 8.773051E-16 2.943693E-17 1
SPEC: 8288.786 8290.330 8.721550E-16 7.872847E-17 1
SPEC: 8290.330 8291.874 9.243800E-16 2.766185E-17 1
SPEC: 8291.874 8293.418 9.462478E-16 4.187371E-17 1
SPEC: 8293.418 8294.963 9.896935E-16 6.902568E-17 1
SPEC: 8294.963 8296.507 9.691680E-16 5.941569E-17 1
SPEC: 8296.507 8298.051 8.319178E-16 6.112045E-17 1
SPEC: 8298.051 8299.595 8.218302E-16 3.450524E-17 1
SPEC: 8299.595 8301.140 8.046913E-16 7.492657E-17 1
SPEC: 8301.140 8302.684 8.460479E-16 4.013678E-17 1
SPEC: 8302.684 8304.228 8.745043E-16 7.889989E-17 1
SPEC: 8304.228 8305.772 8.611004E-16 3.381803E-17 1
SPEC: 8305.772 8307.317 8.565347E-16 4.367291E-17 1
SPEC: 8307.317 8308.861 8.163220E-16 7.907257E-17 1
SPEC: 8308.861 8310.405 8.237982E-16 4.617281E-17 1
SPEC: 8310.405 8311.950 8.452952E-16 3.969272E-17 1
SPEC: 8311.950 8313.494 8.588471E-16 2.908316E-17 1
SPEC: 8313.494 8315.038 8.735329E-16 7.965705E-17 1
SPEC: 8315.038 8316.582 8.495199E-16 3.079742E-17 1
SPEC: 8316.582 8318.127 8.393168E-16 4.814788E-17 1
SPEC: 8318.127 8319.671 8.276242E-16 6.807645E-17 1
SPEC: 8319.671 8321.215 8.393416E-16 5.960778E-17 1
SPEC: 8321.215 8322.759 9.137871E-16 7.538020E-17 1
SPEC: 8322.759 8324.304 9.058301E-16 3.807627E-17 1
SPEC: 8324.304 8325.848 8.921327E-16 5.862396E-17 1
SPEC: 8325.848 8327.392 8.211534E-16 3.863083E-17 1
SPEC: 8327.392 8328.937 7.716934E-16 8.276061E-17 1
SPEC: 8328.937 8330.481 7.582424E-16 3.153666E-17 1
SPEC: 8330.481 8332.025 7.542908E-16 4.070575E-17 1
SPEC: 8332.025 8333.569 7.302994E-16 8.540245E-17 1
SPEC: 8333.569 8335.114 7.330124E-16 5.020230E-17 1
SPEC: 8335.114 8336.658 7.409391E-16 4.306454E-17 1
SPEC: 8336.658 8338.202 7.439945E-16 2.988170E-17 1
SPEC: 8338.202 8339.746 7.473464E-16 7.957826E-17 1
SPEC: 8339.746 8341.291 6.951918E-16 3.597531E-17 1
SPEC: 8341.291 8342.835 6.727067E-16 5.889059E-17 1
SPEC: 8342.835 8344.379 6.659176E-16 5.876083E-17 1
SPEC: 8344.379 8345.923 6.765329E-16 5.235792E-17 1
SPEC: 8345.923 8347.468 7.439234E-16 8.388652E-17 1
SPEC: 8347.468 8349.012 7.549591E-16 4.036722E-17 1
SPEC: 8349.012 8350.556 7.742080E-16 4.878561E-17 1
SPEC: 8350.556 8352.101 8.166595E-16 3.633523E-17 1
SPEC: 8352.101 8353.645 8.466160E-16 8.141621E-17 1
SPEC: 8353.645 8355.189 7.440021E-16 3.533140E-17 1
SPEC: 8355.189 8356.733 7.161019E-16 4.668030E-17 1
SPEC: 8356.733 8358.278 6.017428E-16 1.139388E-16 1
SPEC: 8358.278 8359.822 6.430769E-16 6.703134E-17 1
SPEC: 8359.822 8361.366 7.658118E-16 5.152811E-17 1
SPEC: 8361.366 8362.910 7.928218E-16 3.218187E-17 1
SPEC: 8362.910 8364.455 8.228171E-16 7.980051E-17 1
SPEC: 8364.455 8365.999 7.160432E-16 4.290654E-17 1
SPEC: 8365.999 8367.543 6.693396E-16 7.338304E-17 1
SPEC: 8367.543 8369.087 7.126878E-16 4.644281E-17 1
SPEC: 8369.087 8370.632 7.480183E-16 4.200479E-17 1
SPEC: 8370.632 8372.176 9.419946E-16 8.202351E-17 1
SPEC: 8372.176 8373.720 9.186032E-16 3.892455E-17 1
SPEC: 8373.720 8375.265 8.772605E-16 4.188442E-17 1
SPEC: 8375.265 8376.809 8.236202E-16 3.444583E-17 1
SPEC: 8376.809 8378.353 7.852893E-16 7.987687E-17 1
SPEC: 8378.353 8379.897 7.441652E-16 3.023911E-17 1
SPEC: 8379.897 8381.442 7.334240E-16 3.979131E-17 1
SPEC: 8381.442 8382.986 7.050737E-16 7.751775E-17 1
SPEC: 8382.986 8384.530 7.525283E-16 4.758994E-17 1
SPEC: 8384.530 8386.074 8.957481E-16 6.224726E-17 1
SPEC: 8386.074 8387.619 9.092529E-16 3.281568E-17 1
SPEC: 8387.619 8389.163 9.244353E-16 6.940207E-17 1
SPEC: 8389.163 8390.707 9.075849E-16 4.672382E-17 1
SPEC: 8390.707 8392.252 9.001077E-16 8.372514E-17 1
SPEC: 8392.252 8393.796 8.791299E-16 4.066330E-17 1
SPEC: 8393.796 8395.340 8.701348E-16 3.724174E-17 1
SPEC: 8395.340 8396.884 8.256001E-16 8.208005E-17 1
SPEC: 8396.884 8398.429 8.879265E-16 4.118369E-17 1
SPEC: 8398.429 8399.973 9.995543E-16 5.751994E-17 1
SPEC: 8399.973 8401.517 1.088483E-15 5.720122E-17 1
SPEC: 8401.517 8403.061 1.152833E-15 1.398180E-16 1
SPEC: 8403.061 8404.606 1.007219E-15 4.120308E-17 1
SPEC: 8404.606 8406.150 9.698742E-16 5.295419E-17 1
SPEC: 8406.150 8407.694 9.124723E-16 8.266830E-17 1
SPEC: 8407.694 8409.238 9.384179E-16 5.187711E-17 1
SPEC: 8409.238 8410.783 1.018018E-15 8.037288E-17 1
SPEC: 8410.783 8412.327 1.016078E-15 3.516792E-17 1
SPEC: 8412.327 8413.871 1.013870E-15 5.666467E-17 1
SPEC: 8413.871 8415.416 9.965164E-16 4.484992E-17 1
SPEC: 8415.416 8416.960 9.887048E-16 8.283329E-17 1
SPEC: 8416.960 8418.504 9.431847E-16 3.555044E-17 1
SPEC: 8418.504 8420.048 9.298122E-16 3.299658E-17 1
SPEC: 8420.048 8421.593 8.716400E-16 8.119189E-17 1
SPEC: 8421.593 8423.137 8.754318E-16 3.937505E-17 1
SPEC: 8423.137 8424.681 8.823140E-16 4.455138E-17 1
SPEC: 8424.681 8426.225 8.856252E-16 3.523172E-17 1
SPEC: 8426.225 8427.770 8.880515E-16 8.185926E-17 1
SPEC: 8427.770 8429.314 8.781264E-16 4.437532E-17 1
SPEC: 8429.314 8430.858 8.752759E-16 6.169966E-17 1
SPEC: 8430.858 8432.403 8.586920E-16 6.788044E-17 1
SPEC: 8432.403 8433.947 8.248440E-16 4.368081E-17 1
SPEC: 8433.947 8435.491 7.192677E-16 8.073551E-17 1
SPEC: 8435.491 8437.035 7.492353E-16 3.306090E-17 1
SPEC: 8437.035 8438.580 7.837622E-16 4.595766E-17 1
SPEC: 8438.580 8440.124 8.770627E-16 4.468257E-17 1
SPEC: 8440.124 8441.668 9.196626E-16 8.521988E-17 1
SPEC: 8441.668 8443.212 1.011147E-15 3.648880E-17 1
SPEC: 8443.212 8444.757 1.031295E-15 3.425830E-17 1
SPEC: 8444.757 8446.301 1.104217E-15 8.651353E-17 1
SPEC: 8446.301 8447.845 1.037211E-15 4.315147E-17 1
SPEC: 8447.845 8449.389 9.139579E-16 5.518448E-17 1
SPEC: 8449.389 8450.934 8.812459E-16 3.816517E-17 1
SPEC: 8450.934 8452.478 8.569750E-16 8.542985E-17 1
SPEC: 8452.478 8454.022 8.909179E-16 5.534558E-17 1
SPEC: 8454.022 8455.567 8.996529E-16 7.887312E-17 1
SPEC: 8455.567 8457.111 9.014957E-16 5.464184E-17 1
SPEC: 8457.111 8458.655 9.028710E-16 3.632315E-17 1
SPEC: 8458.655 8460.199 9.072328E-16 8.245922E-17 1
SPEC: 8460.199 8461.744 9.572308E-16 3.302421E-17 1
SPEC: 8461.744 8463.288 1.015548E-15 4.280808E-17 1
SPEC: 8463.288 8464.832 1.109328E-15 4.522741E-17 1
SPEC: 8464.832 8466.376 1.152757E-15 8.763565E-17 1
SPEC: 8466.376 8467.921 1.103902E-15 3.959487E-17 1
SPEC: 8467.921 8469.465 1.095337E-15 3.743785E-17 1
SPEC: 8469.465 8471.009 1.071619E-15 8.481963E-17 1
SPEC: 8471.009 8472.553 1.010094E-15 4.431026E-17 1
SPEC: 8472.553 8474.098 8.953961E-16 6.873294E-17 1
SPEC: 8474.098 8475.642 8.854249E-16 3.497006E-17 1
SPEC: 8475.642 8477.186 8.779339E-16 6.845805E-17 1
SPEC: 8477.186 8478.731 9.062568E-16 5.504753E-17 1
SPEC: 8478.731 8480.275 9.137375E-16 8.046747E-17 1
SPEC: 8480.275 8481.819 9.192494E-16 4.591347E-17 1
SPEC: 8481.819 8483.363 9.218560E-16 3.142324E-17 1
SPEC: 8483.363 8484.908 9.302635E-16 8.338226E-17 1
SPEC: 8484.908 8486.452 9.079397E-16 3.334227E-17 1
SPEC: 8486.452 8487.996 8.815795E-16 4.231255E-17 1
SPEC: 8487.996 8489.540 8.556366E-16 4.293292E-17 1
SPEC: 8489.540 8491.085 8.434522E-16 8.339786E-17 1
SPEC: 8491.085 8492.629 9.417335E-16 4.584401E-17 1
SPEC: 8492.629 8494.173 9.558597E-16 4.370716E-17 1
SPEC: 8494.173 8495.718 9.804408E-16 8.211858E-17 1
SPEC: 8495.718 8497.262 9.096641E-16 4.473338E-17 1
SPEC: 8497.262 8498.806 7.759290E-16 8.030596E-17 1
SPEC: 8498.806 8500.350 8.280995E-16 3.176554E-17 1
SPEC: 8500.350 8501.895 8.677850E-16 5.200513E-17 1
SPEC: 8501.895 8503.439 1.106951E-15 5.677972E-17 1
SPEC: 8503.439 8504.983 1.169250E-15 8.530315E-17 1
SPEC: 8504.983 8506.527 1.056488E-15 4.313219E-17 1
SPEC: 8506.527 8508.072 1.024786E-15 2.987476E-17 1
SPEC: 8508.072 8509.616 9.207830E-16 8.320609E-17 1
SPEC: 8509.616 8511.160 9.527865E-16 3.463614E-17 1
SPEC: 8511.160 8512.704 9.910446E-16 4.803708E-17 1
SPEC: 8512.704 8514.249 1.013361E-15 4.416353E-17 1
SPEC: 8514.249 8515.793 1.023991E-15 8.535411E-17 1
SPEC: 8515.793 8517.337 1.063016E-15 5.834907E-17 1
SPEC: 8517.337 8518.882 1.067374E-15 5.588247E-17 1
SPEC: 8518.882 8520.426 1.067273E-15 6.662002E-17 1
SPEC: 8520.426 8521.970 1.056419E-15 3.900156E-17 1
SPEC: 8521.970 8523.514 1.035631E-15 8.708715E-17 1
SPEC: 8523.514 8525.059 1.023211E-15 3.155149E-17 1
SPEC: 8525.059 8526.603 1.013645E-15 4.720900E-17 1
SPEC: 8526.603 8528.147 9.819299E-16 5.554868E-17 1
SPEC: 8528.147 8529.691 9.745812E-16 8.478120E-17 1
SPEC: 8529.691 8531.236 1.117022E-15 4.476348E-17 1
SPEC: 8531.236 8532.780 1.141307E-15 3.118452E-17 1
SPEC: 8532.780 8534.324 1.222358E-15 8.808989E-17 1
SPEC: 8534.324 8535.868 1.262415E-15 3.905373E-17 1
SPEC: 8535.868 8537.413 1.310894E-15 6.175962E-17 1
SPEC: 8537.413 8538.957 1.321899E-15 4.581169E-17 1
SPEC: 8538.957 8540.501 1.327214E-15 8.634348E-17 1
SPEC: 8540.501 8542.046 1.130837E-15 7.158459E-17 1
SPEC: 8542.046 8543.590 1.109487E-15 6.919082E-17 1
SPEC: 8543.590 8545.134 1.119896E-15 5.532149E-17 1
SPEC: 8545.134 8546.678 1.131978E-15 3.478953E-17 1
SPEC: 8546.678 8548.223 1.155435E-15 9.248414E-17 1
SPEC: 8548.223 8549.767 1.134089E-15 3.193320E-17 1
SPEC: 8549.767 8551.311 1.117443E-15 4.491500E-17 1
SPEC: 8551.311 8552.855 1.084326E-15 5.491401E-17 1
SPEC: 8552.855 8554.400 1.075603E-15 8.502001E-17 1
SPEC: 8554.400 8555.944 1.149046E-15 5.105052E-17 1
SPEC: 8555.944 8557.488 1.156331E-15 3.505797E-17 1
SPEC: 8557.488 8559.033 1.181065E-15 8.874782E-17 1
SPEC: 8559.033 8560.577 1.150584E-15 4.186483E-17 1
SPEC: 8560.577 8562.121 1.113238E-15 7.407135E-17 1
SPEC: 8562.121 8563.665 1.105919E-15 3.727845E-17 1
SPEC: 8563.665 8565.210 1.102334E-15 6.496669E-17 1
SPEC: 8565.210 8566.754 1.075437E-15 6.959382E-17 1
SPEC: 8566.754 8568.298 1.068917E-15 6.820378E-17 1
SPEC: 8568.298 8569.842 1.043510E-15 4.588396E-17 1
SPEC: 8569.842 8571.387 1.027048E-15 2.981881E-17 1
SPEC: 8571.387 8572.931 9.946484E-16 8.496456E-17 1
SPEC: 8572.931 8574.475 9.856088E-16 3.028798E-17 1
SPEC: 8574.475 8576.019 9.784716E-16 4.403075E-17 1
SPEC: 8576.019 8577.564 9.698506E-16 5.396481E-17 1
SPEC: 8577.564 8579.108 9.674311E-16 8.463483E-17 1
SPEC: 8579.108 8580.652 9.683505E-16 6.154074E-17 1
SPEC: 8580.652 8582.197 9.697577E-16 4.107083E-17 1
SPEC: 8582.197 8583.741 9.746202E-16 8.049597E-17 1
SPEC: 8583.741 8585.285 1.035242E-15 4.187084E-17 1
SPEC: 8585.285 8586.829 1.110443E-15 8.631447E-17 1
SPEC: 8586.829 8588.374 1.130946E-15 3.302921E-17 1
SPEC: 8588.374 8589.918 1.141127E-15 5.269215E-17 1
SPEC: 8589.918 8591.462 1.216108E-15 7.082329E-17 1
SPEC: 8591.462 8593.006 1.215026E-15 7.041216E-17 1
SPEC: 8593.006 8594.551 1.133019E-15 4.400674E-17 1
SPEC: 8594.551 8596.095 1.101088E-15 2.926275E-17 1
SPEC: 8596.095 8597.639 1.037379E-15 8.733959E-17 1
SPEC: 8597.639 8599.184 1.198925E-15 3.648963E-17 1
SPEC: 8599.184 8600.728 1.328064E-15 6.233415E-17 1
SPEC: 8600.728 8602.272 1.417937E-15 6.835921E-17 1
SPEC: 8602.272 8603.816 1.443638E-15 1.079485E-16 1
SPEC: 8603.816 8605.361 1.222749E-15 9.530660E-17 1
SPEC: 8605.361 8606.905 1.210967E-15 6.163051E-17 1
SPEC: 8606.905 8608.449 1.169912E-15 7.744727E-17 1
SPEC: 8608.449 8609.993 1.082817E-15 4.067384E-17 1
SPEC: 8609.993 8611.538 9.734307E-16 8.483583E-17 1
SPEC: 8611.538 8613.082 1.009691E-15 2.934185E-17 1
SPEC: 8613.082 8614.626 1.027945E-15 4.482042E-17 1
SPEC: 8614.626 8616.170 1.104085E-15 6.883565E-17 1
SPEC: 8616.170 8617.715 1.120904E-15 6.943602E-17 1
SPEC: 8617.715 8619.259 1.179171E-15 4.633581E-17 1
SPEC: 8619.259 8620.803 1.192843E-15 3.046335E-17 1
SPEC: 8620.803 8622.348 1.220499E-15 8.875979E-17 1
SPEC: 8622.348 8623.892 1.357215E-15 3.845473E-17 1
SPEC: 8623.892 8625.436 1.467863E-15 6.774929E-17 1
SPEC: 8625.436 8626.980 1.486809E-15 5.296339E-17 1
SPEC: 8626.980 8628.525 1.492323E-15 8.253939E-17 1
SPEC: 8628.525 8630.069 1.131794E-15 8.667709E-17 1
SPEC: 8630.069 8631.613 1.142041E-15 5.581407E-17 1
SPEC: 8631.613 8633.157 1.183316E-15 5.197999E-17 1
SPEC: 8633.157 8634.702 1.241402E-15 3.397227E-17 1
SPEC: 8634.702 8636.246 1.315264E-15 9.125237E-17 1
SPEC: 8636.246 8637.790 1.287087E-15 3.022485E-17 1
SPEC: 8637.790 8639.334 1.272708E-15 4.518033E-17 1
SPEC: 8639.334 8640.879 1.236592E-15 7.052027E-17 1
SPEC: 8640.879 8642.423 1.233635E-15 7.213460E-17 1
SPEC: 8642.423 8643.967 1.248688E-15 5.431599E-17 1
SPEC: 8643.967 8645.512 1.250682E-15 3.410425E-17 1
SPEC: 8645.512 8647.056 1.254771E-15 8.897600E-17 1
SPEC: 8647.056 8648.600 1.212111E-15 4.252555E-17 1
SPEC: 8648.600 8650.144 1.177156E-15 8.102871E-17 1
SPEC: 8650.144 8651.689 1.206367E-15 4.111068E-17 1
SPEC: 8651.689 8653.233 1.215018E-15 6.195925E-17 1
SPEC: 8653.233 8654.777 1.397119E-15 9.743321E-17 1
SPEC: 8654.777 8656.321 1.385166E-15 6.308642E-17 1
SPEC: 8656.321 8657.866 1.337188E-15 4.943311E-17 1
